breakpoints,cell_cycle_state,cell_id,correlation,correlation0,correlation1,correlation2,correlation3,coverage_breadth,coverage_depth,library_id,mean_insert_size,median_insert_size,paired_duplicate_reads,paired_mapped_reads,percent_duplicate_reads,ploidy,pvalue,slope,slope0,slope1,slope2,slope3,standard_deviation_insert_size,total_duplicate_reads,total_mapped_reads,total_properly_paired,total_reads,training_context,unmapped_reads,unpaired_duplicate_reads,unpaired_mapped_reads
1.0,G1,SA928-A90553C-R56-C19,0.4689993804344658,-0.20917611882520776,-0.1853556562614122,-0.21767078402986964,-0.1401931488797485,0.050333534899000006,0.052279,A90553C,236.661225,204.0,151124,1029477,0.14786101940500002,1.9191105381888496,7.389831142070481e-298,164.52610060828397,-0.0026163565471346187,-0.0025150005496628156,-0.5139334608798657,-0.8280568707656937,134.135705,306715,2074564,1631629,2287000,training,212436,4467,15609
1.0,G2,SA928-A90553C-R56-C23,0.5158050540648357,-0.1558188755746836,-0.12491808218581836,-0.15853269939073153,-0.28714478448040487,0.0575377199926,0.06024400000000001,A90553C,264.384366,227.0,165281,1134275,0.146709436434,1.9191105381888496,0.0,186.16272785794087,-0.002041180402273141,-0.0016312928469498305,-1.076869099905358,-0.5870804155905368,154.201844,335053,2284169,1873440,2450204,training,166035,4491,15618
17.0,G2,SA928-A90553C-R56-C24,0.44825489046998995,-0.06245787851068518,-0.0758066981563476,-0.10288256141886633,-0.19535340335548868,0.055730937425300005,0.058461,A90553C,262.324192,225.0,170180,1116811,0.153412467524,1.897035127296165,3.605499762827266e-269,186.89342298288975,-0.0009920370322654365,-0.0014325638423689582,-0.9439641933101091,-0.5301640112266133,152.950466,345078,2249765,1837505,2426608,training,176843,4718,16143
1.0,G2,SA928-A90553C-R56-C25,0.49201273161867304,-0.14223173015931997,-0.11413250357729449,-0.1456798439030833,-0.1455646298460966,0.0562656717529,0.059073,A90553C,247.208323,212.0,151762,1131088,0.135437588789,1.9191105381888496,0.0,183.40295744860842,-0.002016817895107695,-0.0016021179606976607,-0.5580808025923315,-0.5770713342703689,142.435994,308655,2279287,1821866,2474368,training,195081,5131,17110
1.0,G2,SA928-A90553C-R56-C26,0.5688505979595319,0.06397595619881394,0.0970485476744503,0.06971251971408973,-0.14131026986184847,0.044314028144500014,0.046272,A90553C,282.909424,241.0,115856,848111,0.137467408624,1.9191105381888496,0.0,271.6009801649255,0.0011405880917192252,0.001872616456393741,-0.603645478600509,0.3679596278483969,168.406835,234790,1708274,1425659,1837384,training,129110,3078,12052
1.0,G2,SA928-A90553C-R56-C27,0.5407137403380199,-0.2031740561979753,-0.1708665912165895,-0.20827494931235796,-0.29793191509293176,0.0430543724569,0.044775,A90553C,257.16512400000005,221.0,107451,835309,0.129616499855,1.9191105381888496,0.0,173.85794008220236,-0.0018637394952558033,-0.0021105521960540687,-0.9989359581188105,-0.7170115146646516,148.307857,218065,1682633,1371377,1871758,training,189125,3163,12015
1.0,G2,SA928-A90553C-R56-C28,0.4872800071759303,-0.1539390122180508,-0.12362477247003283,-0.1556759359229565,-0.22503803217702203,0.052799131601800005,0.055219,A90553C,256.50848,220.0,139946,1039257,0.135756091923,1.9191105381888496,0.0,179.1727956707188,-0.0020837244970031863,-0.0018330397206804245,-0.8896827802428655,-0.641011347793926,148.116402,284169,2093675,1700211,2303308,training,209633,4277,15160
1.0,G2,SA928-A90553C-R56-C29,0.42259278584340576,-0.21032317629949804,-0.18833596576318362,-0.21751528777029425,-0.2797124857272651,0.048912108968900005,0.051098000000000005,A90553C,256.584517,220.0,124942,958227,0.131457573657,1.9194328069610054,2.2443751996765305e-236,154.1453180499693,-0.0028950882647489616,-0.0029413658484704125,-1.186754073656045,-0.9440866257139648,148.544513,253680,1930098,1566326,2187092,training,256994,3796,13644
127.0,G2,SA928-A90553C-R56-C30,0.5553448250000703,0.14926772871739608,0.08023147900054894,0.05239595822881524,-0.03565904237230884,0.0569855033771,0.059676,A90553C,261.122858,224.0,161185,1123122,0.144285752822,1.82371898163068,0.0,259.09186975212407,0.003295531947959208,0.0013975972670432586,-0.16459928125577167,0.23931667250940095,151.269734,326255,2261340,1850531,2416576,training,155236,3885,15095
1.0,G2,SA928-A90553C-R56-C31,0.5298931443355072,-0.05386415656715246,-0.016343950529758504,-0.046430080580987944,-0.22424584613678886,0.0485473046577,0.0508,A90553C,273.909596,235.0,125487,938926,0.134655744149,1.9191105381888496,0.0,221.9240323869461,-0.0005015682517374068,-0.00015953717705838194,-0.958102625159393,-0.18604683045567622,160.518434,254800,1892605,1571389,2039652,training,147047,3826,14752
1.0,G2,SA928-A90553C-R56-C32,0.5398126975881365,-0.1380520675477205,-0.10593309827660903,-0.1409888824150933,-0.27697792847978087,0.0559360103904,0.05862000000000001,A90553C,264.522406,227.0,162809,1109120,0.147960977285,1.9191105381888496,0.0,189.50625412913536,-0.001785945265056292,-0.0014497256002710777,-1.0248074523908808,-0.5367900932780464,153.208846,330765,2235827,1838084,2430432,training,194605,5147,17586
1.0,G2,SA928-A90553C-R56-C35,0.5500201039929534,-0.13169750204104574,-0.09373196371689975,-0.12948523182764027,-0.23330937297783585,0.0565916675702,0.059316,A90553C,259.403816,223.0,162224,1121935,0.145534904103,1.9191105381888496,0.0,194.6236080051014,-0.0016520266480060913,-0.001259488205483972,-0.8401479878501934,-0.4848464211031628,150.231751,328727,2259190,1843021,2447870,training,188680,4279,15320
1.0,G1,SA928-A90553C-R56-C37,0.4830458666981149,-0.12766565297640786,-0.09276886790602301,-0.12326697389898081,-0.030455048673857357,0.0620581597436,0.065962,A90553C,232.831494,202.0,191616,1299701,0.148643838243,1.9191105381888496,0.0,183.1165067919755,-0.0023209863541821148,-0.0015986605206693395,-0.1883429978555997,-0.5751776439858093,129.663523,389121,2618198,2054115,2786450,training,168252,5889,18796
107.0,S,SA928-A90553C-R56-C39,0.6342806712887734,0.2123558941760127,0.3845208345861257,0.3668506599258606,0.36773847892056,0.0560716568594,0.058668,A90553C,246.81107000000003,212.0,164244,1126020,0.146716649431,1.9519819529487592,0.0,352.85568401540723,0.0040209142291956065,0.0064163936661842955,1.5946110582306374,1.6286017113589588,141.496721,332513,2266649,1814778,2477134,training,210485,4025,14608
7.0,G2,SA928-A90553C-R56-C40,0.5084640195215886,-0.07950026125328408,-0.05778849611141949,-0.08864532419725812,-0.16358806947509327,0.0469462062706,0.048864,A90553C,257.083637,221.0,120717,912672,0.133210535249,3.762649049307122,0.0,100.8498649587969,-0.0010100839199588807,-0.0005145679352200996,-0.3575264272128593,-0.2116353464564209,147.5886,244838,1838248,1500562,1985878,training,147630,3404,12904
273.0,S,SA928-A90553C-R56-C41,0.6850515819443957,0.3106187758824047,0.31380568046676693,0.2863475296025794,0.2481537863471851,0.0523904730432,0.054547000000000005,A90553C,253.405311,217.0,135299,1017105,0.133628459116,2.614083145343216,0.0,234.43134698528462,0.006715446678209116,0.0033123515473234798,0.6701444149873502,0.8070756768775715,146.420198,273436,2046585,1656086,2221780,training,175195,2838,12375
59.0,S,SA928-A90553C-R56-C44,0.6236399739390311,0.2618248831861736,0.36651306475854084,0.3489428322894133,0.35438014425276937,0.059028737527099986,0.061928,A90553C,245.620152,211.0,186564,1205687,0.15562520704500002,1.9239445697711892,0.0,366.150918701995,0.005550917961562609,0.006694144829463634,1.6988616813774675,1.6994875602572381,141.959109,377639,2427005,1928829,2606586,training,179581,4511,15630
50.0,S,SA928-A90553C-R56-C45,0.5548881461147328,0.18778541216397637,0.20224383093411272,0.18097636317926094,0.0248553496511962,0.037207681799,0.0385,A90553C,281.557179,241.0,97405,701621,0.139463335122,1.8723815662262326,0.0,303.4618295738624,0.0025731624974711345,0.0038648865860163306,0.05472329786278746,0.9218408346293282,165.557734,196935,1412278,1185598,1540550,training,128272,2125,9036
96.0,S,SA928-A90553C-R56-C46,0.5465821917581712,0.057450203059812396,-0.023077244061608843,-0.05417987508251122,-0.14279192190147502,0.0615335780095,0.064591,A90553C,259.641808,223.0,188774,1228955,0.15450445007400002,1.8557847244601997,0.0,220.81726785114745,0.0019109414182137642,-0.00017528135283988798,-0.5508807934176828,-0.18938638239845162,150.02218,382256,2474454,2022982,2637118,training,162664,4708,16543
247.0,S,SA928-A90553C-R56-C47,0.6684352865774107,0.2823920634388226,0.3276218373675912,0.30275750313000155,0.31725274579368656,0.0526696922298,0.054901,A90553C,243.919231,210.0,144801,1049281,0.138721152831,3.511279407025459,0.0,174.59624221217754,0.005784745857188492,0.0025857582107586667,0.6610733134166562,0.6354474129506467,139.600549,292924,2111949,1681078,2277338,training,165389,3322,13387
450.0,S,SA928-A90553C-R56-C48,0.6722196404043457,0.3498236226864507,0.3554862560425017,0.3315254425358571,0.3856265782559855,0.058543138122,0.061353,A90553C,238.202274,204.0,180071,1203203,0.150523625051,2.4523042217209152,0.0,260.0433448472488,0.008446169572878384,0.004097261309217336,1.2362276924367492,1.018223477520425,136.822853,364580,2422345,1898948,2584418,training,162073,4438,15938
83.0,S,SA928-A90553C-R56-C49,0.7322641838020623,0.4372876681203067,0.5117750309298157,0.4984169101041541,0.4899913729520443,0.052853108074,0.055224,A90553C,248.877756,214.0,144015,1047325,0.13823670567399998,1.926039316790203,0.0,525.6677886151781,0.011044700098035109,0.012773429166305639,3.198437309018932,3.3490768576626815,143.179643,291444,2108645,1693539,2264150,training,155505,3414,13994
486.0,S,SA928-A90553C-R56-C50,0.7135440621804474,0.3520394031599464,0.3228242117998228,0.2981143743007935,0.20324009567472112,0.0421597731063,0.043842,A90553C,258.353405,224.0,114028,817084,0.140301757282,2.165968417660329,0.0,355.4868587509869,0.006649353887864767,0.006470369879095598,1.2452802510765582,1.6368493086082436,146.627103,230774,1645098,1349692,2353058,training,707960,2718,10929
93.0,S,SA928-A90553C-R56-C51,0.6698648061263571,0.36363515773976257,0.40625226004816084,0.388434383318568,0.36614702539122806,0.0481702673178,0.050131,A90553C,250.790139,217.0,116222,933683,0.125301152288,1.838543345149855,0.0,412.9137420404791,0.006794966951376439,0.00825797508235687,1.9042965805684295,2.120514268674196,142.076082,235615,1880693,1529006,2059684,training,178991,3171,13327
244.0,S,SA928-A90553C-R56-C52,0.7075386813762273,0.374028661835363,0.4571110636465908,0.441506591032872,0.4126388689187983,0.0462261969717,0.048074,A90553C,252.660659,218.0,117641,900807,0.131339074215,2.046567837576539,0.0,440.8826145525076,0.007306406012418285,0.009699565914517688,2.2631696564423534,2.517553308934827,144.261951,238216,1814008,1470962,2019602,training,205594,2934,12393
132.0,S,SA928-A90553C-R56-C54,0.7439464666426806,0.3363038054281997,0.5448366104310488,0.5295335667963466,0.49679764352043887,0.0572752591303,0.059863,A90553C,257.025388,221.0,173661,1140375,0.153055561122,1.970673541733806,0.0,447.66841054730486,0.00794069328568709,0.01038511733585857,2.380178967288176,2.7117531141342996,148.80636,351280,2295454,1864534,2442860,training,147406,3958,14704
1.0,G1,SA928-A90553C-R57-C05,0.46104780242014587,-0.38988698925347354,-0.3769677581772226,-0.4114781661846268,-0.3916463438788859,0.0598558749268,0.062415,A90553C,243.472602,210.0,187386,1218429,0.154872542758,1.9191105381888496,1.2605442304816148e-286,120.82643529822165,-0.005076362948535371,-0.004365148193336375,-1.228071131430235,-1.332981636434436,138.503828,379886,2453411,1955652,2754596,training,301185,5114,16553
1.0,G1,SA928-A90553C-R57-C07,0.06711266169876176,-0.4164005747879639,-0.4318025886836711,-0.4497334304568941,-0.37254430504274255,0.0420552560215,0.04365,A90553C,231.728836,199.0,124850,871256,0.144489190673,1.9191105381888496,6.605273069082341e-07,1.2820200744903318,-0.0074096070914272385,-0.009281552064222397,-2.1951668550294157,-2.6731901341009254,132.966816,253692,1756076,1360726,2002210,training,246134,3992,13564
1.0,G1,SA928-A90553C-R57-C08,0.17982134542849573,-0.3412793457649454,-0.3461306755526512,-0.3668322590872609,-0.24833340608403745,0.045687470023600005,0.047488,A90553C,228.146146,195.0,152917,969214,0.158953425617,1.9191105381888496,4.736014793900362e-41,59.788498882382655,-0.006043297762746966,-0.0068409799253355726,-1.3633576839227848,-2.0077393058507047,131.974845,310384,1952962,1492727,2209318,training,256356,4550,14534
1.0,G1,SA928-A90553C-R57-C10,0.37653019481890393,-0.31006090789414004,-0.3027917954191061,-0.3321390312337254,-0.393755039744411,0.045517206299800016,0.047192000000000005,A90553C,255.96691600000003,220.0,123633,889544,0.139964269429,1.9191105381888496,3.889815977203497e-184,117.64540230765427,-0.0038286101273900678,-0.0044751852497773885,-1.5954685873860037,-1.3630152442477013,146.909578,250740,1791743,1459772,1947060,training,155317,3474,12655
1.0,G1,SA928-A90553C-R57-C12,0.4618338189296174,-0.24868142297456194,-0.22568394531184488,-0.25871207144140657,-0.36163180344552404,0.0519108883996,0.054304999999999985,A90553C,260.21832,224.0,135726,1012255,0.135096939646,1.9191105381888496,1.0080782252492014e-287,151.80464948193767,-0.0031365955359518006,-0.0030607392942426847,-1.3558977448834895,-0.9769143517119743,149.953466,275353,2038588,1670236,2252044,training,213456,3901,14078
1.0,G1,SA928-A90553C-R57-C13,0.5616577132580747,-0.20213041776733354,-0.16399508499816148,-0.20288605292473336,-0.11001376685739893,0.057823044,0.060219000000000016,A90553C,237.810943,204.0,177669,1184369,0.150978717552,1.9191105381888496,0.0,179.84585885114632,-0.0023499289893616783,-0.0018714809588394467,-0.33918126749271893,-0.6522651998766886,135.59495900000002,360061,2385112,1878831,2600946,training,215834,4723,16373
1.0,G1,SA928-A90553C-R57-C14,0.6316691430979802,0.14513355530445107,0.18183431828733643,0.15549424470713397,0.1786043513455622,0.05846133164030001,0.061165,A90553C,243.255958,209.0,175113,1187135,0.148446715983,1.9191105381888496,0.0,332.7610670766977,0.0042208621556093185,0.004481622764789207,1.1751202083832792,1.0804480536294219,140.11806299999998,354809,2390549,1896497,2670996,training,280447,4583,16278
1.0,G1,SA928-A90553C-R57-C15,0.536512556045999,-0.03461602379757478,-0.0017282143913630718,-0.03252188337274814,-0.13884987220373632,0.0594681760546,0.06244400000000001,A90553C,263.12456000000003,225.0,172090,1179001,0.146918928253,1.9191105381888496,0.0,225.12421204466256,-0.0003267522444992186,4.173879863780044e-05,-0.557470639935449,-0.1298226700850231,153.892704,348735,2374255,1942479,2549432,training,175177,4555,16253
1.0,G1,SA928-A90553C-R57-C16,0.517957252799016,-0.2525622959717319,-0.22315730736444828,-0.2603075654590462,-0.21721241863166738,0.0547922216785,0.05705,A90553C,241.541537,208.0,170249,1117226,0.153440655934,1.9191105381888496,0.0,161.43883186774997,-0.0029618885073674083,-0.002641575001455678,-0.6965750660407993,-0.8626319254608196,137.67793799999998,345216,2250226,1786957,2421026,training,170800,4718,15773
2.0,G1,SA928-A90553C-R57-C17,0.49572831444121207,-0.12535950544545418,-0.0752561611255062,-0.10545271020364685,-0.20172658146941685,0.0544898388007,0.057022,A90553C,261.225707,224.0,139831,1055267,0.133407269083,1.909764743796326,0.0,206.37855759416408,-0.0017119950014469621,-0.0008624443737131367,-0.773298011358649,-0.3785423449859384,151.621755,283350,2124368,1740993,2261448,training,137080,3688,13833
12.0,G1,SA928-A90553C-R57-C18,0.2264272712174618,-0.330697303365496,-0.33310767459581603,-0.3553765658601999,-0.217874768059641,0.0439176815036,0.04563,A90553C,226.06102400000003,194.0,131211,918306,0.144244833584,4.767483080889462,1.1769719108208082e-64,29.787552638949016,-0.00535299985857147,-0.002530634349234516,-0.4678542115890203,-0.7472956593579742,128.189133,267006,1851380,1418518,2075454,training,224074,4584,14768
1.0,G1,SA928-A90553C-R57-C19,0.10553563149406427,-0.37036217830740925,-0.38697795130305834,-0.4054568678879625,-0.3135322243407225,0.0412531826299,0.042788,A90553C,229.727882,197.0,125772,859233,0.147634085792,1.9194328069610054,4.752201053076686e-15,29.432079688749997,-0.00635378045796779,-0.008153400225860414,-1.8082546251118365,-2.3669967690986633,131.58039399999998,255689,1732101,1333926,1944320,training,212219,4145,13634
54.0,G2,SA928-A90553C-R57-C21,0.5942285514178806,0.10966791303758662,0.07858232711778299,0.047019230604965365,-0.021061477177014294,0.0526915099213,0.055044,A90553C,256.595097,220.0,128403,1018636,0.126914578685,1.8762487914921044,0.0,250.84434372828423,0.002223540291871987,0.0011653144120388646,-0.09144699517620382,0.1777350670435361,148.04363,260247,2051104,1670078,2215526,training,164422,3441,13832
35.0,G2,SA928-A90553C-R57-C22,0.5387439650134084,-0.00623571247327176,-0.027094505141180353,-0.058791867321364176,-0.2892208214456865,0.023873045159200003,0.024628,A90553C,279.593923,241.0,58910,446917,0.132521144806,1.8854334514985498,0.0,217.50388495910096,0.0001643505476676138,-0.00026908846148717775,-1.1978484533053104,-0.21425340603255622,161.12633300000005,119331,900695,757325,1687204,training,786509,1511,6860
1.0,G2,SA928-A90553C-R57-C23,0.47845215347353054,-0.11790735415921944,-0.0874425895640419,-0.11749357978545844,-0.37783948114816657,0.0406282363039,0.042303,A90553C,289.565159,248.0,111239,775191,0.144299498441,1.9191105381888496,0.0,186.56195550997273,-0.0012912799910881605,-0.0014645980261122206,-1.820642057534928,-0.5395839729362841,170.907812,225315,1561731,1318266,1677502,training,115771,2837,11349
5.0,G2,SA928-A90553C-R57-C24,0.5315447396242824,0.009414211093005252,0.03684995009753859,0.008718157532765908,-0.20608214321564025,0.0453841820169,0.047466,A90553C,281.633929,241.0,119758,869564,0.138516137137,1.9058975185304543,0.0,236.46055720848025,0.00022207021813923678,0.000520998613107092,-0.9731012530663299,0.0009136560999069234,165.979447,242537,1751241,1465915,1863962,training,112721,3021,12112
1.0,G2,SA928-A90553C-R57-C26,0.5735669395856627,-0.1515635410616282,-0.10202013534817488,-0.1395026834499952,-0.21987931113441006,0.0541269623828,0.056667,A90553C,256.663605,220.0,140585,1060151,0.133566924207,1.9191105381888496,0.0,196.7564206052632,-0.0014667525016605334,-0.001070360419762283,-0.6854468470188212,-0.43236710771635706,148.143521,285129,2135072,1737384,2328246,training,193174,3959,14770
